step,complexity,noise,solved,failed,time,overload,I,C,Ccrit,K,E,E_eff
21,0.8760555302463535,0.007350485379423094,1,0,1.2,0.0,1.0,0.0,0.18730183467250616,0.2857308210019447,1.05,0.8352173856220121
22,0.9892694963948239,0.19194760809731357,1,0,1.2,0.0,1.0,0.5254342233682276,0.17313136796573037,0.3050984193750068,1.2339019781788796,0.968078641234629
23,1.2137751450127658,0.21481434911726313,1,0,1.2,0.0,1.0,2.939023271658147,0.27073903454774634,0.8013735478941342,2.078658145080351,1.2076542158522254
24,0.8777063516076902,0.03628431902155288,1,0,1.2,0.0,1.0,0.0,0.2620900686758859,0.5609614835258939,1.05,0.697736850905054
25,0.7476365441205933,-0.08761177839097753,1,0,1.2,0.0,1.0,0.0,0.18501385987103744,0.39267303846812573,1.05,0.7758205637378899
26,0.689870184604905,0.11677117278335483,1,0,1.2,0.0,1.0,0.0,0.1880016256372876,0.274871126927688,1.05,0.8417616291515614
27,1.0608610855297678,0.0006904343534406276,1,0,1.2,0.0,1.0,0.060617433598927975,0.1921897071488547,0.2045332755691672,1.071216101759625,0.9046822417336824
28,1.221841526366418,0.22602107550461772,1,0,1.2,0.0,1.0,3.2092945624751006,0.2829766680352558,0.7850322053934372,2.173253096866285,1.2734932228836982
29,1.2147423817520613,-0.08118851093654345,1,0,1.2,0.0,1.0,0.28538618255692894,0.1842539505442302,0.6065997802867918,1.1498851638949252,0.7438097927327565
30,1.1772933578025704,-0.02551871843216641,1,0,1.2,0.0,1.0,0.36856865849625914,0.1995386833559616,0.4983335779000061,1.1789990304736908,0.8139446678055405
31,0.9681328132136658,0.1415844303473396,1,0,1.2,0.0,1.0,0.1926059765539998,0.20784493103863017,0.38735469984080423,1.1174120917938999,0.8285601058147545
32,0.9624922785189778,0.2089513964705069,1,0,1.2,0.0,1.0,0.4702869391024013,0.22550818611685253,0.3652056777090432,1.2146004286858405,0.9141371568033828
33,0.9142411356877087,-0.08071391357181976,1,0,1.2,0.0,1.0,0.0,0.223890814728224,0.25564397439633024,1.05,0.8536033112571249
34,1.1041556201964329,0.0037993587597402317,1,0,1.2,0.0,1.0,0.1864684397028445,0.12515761921685595,0.21624447001800007,1.1152639538959956,0.9335721253693332
35,1.2071614113558462,0.09287602834302189,1,0,1.2,0.0,1.0,1.4403594435368305,0.16439958486725442,0.4394430177199662,1.5541258052378906,1.1136705376200684
36,1.240284744334332,0.07280095792243979,1,0,1.2,0.0,1.0,1.5683625113218542,0.20027948780191773,0.6212826146683472,1.598926878962649,1.025509036792585
37,1.220900140245548,0.04956646530002168,1,0,1.2,0.0,1.0,1.1704349554454836,0.22968832501260195,0.6689848213569398,1.4596522344059193,0.9110946137368838
38,0.8311047415932131,0.03998225417947776,1,0,1.2,0.0,1.0,0.0,0.213200148851728,0.4682893749498579,1.05,0.7386769074488118
39,0.9871932000939344,0.037200497504482705,1,0,1.2,0.0,1.0,0.009520839720368355,0.21699987349153793,0.3297067304089742,1.053332293902129,0.8122950602916272
40,1.0531096881722581,0.0627410935967139,1,0,1.2,0.0,1.0,0.21474245818371165,0.22045098975438285,0.2737432029230243,1.1251598603642992,0.9027502820749298
41,1.1183409090519583,-0.028992257253683124,1,0,1.2,0.0,1.0,0.12773090525071057,0.1777346618691208,0.2171664230962591,1.0947058168377488,0.9157271467458947
42,0.6889428211179638,-0.044076945317323556,1,0,1.2,0.0,1.0,0.0,0.12652010822926618,0.1520164961673814,1.05,0.9236332575933018
43,1.0351031379280542,-0.015993741689912425,1,0,1.2,0.0,1.0,0.00584270439338085,0.08894461456924131,0.10758008819584314,1.0520449465376833,0.9591755730664727
44,0.7979233592453842,0.16378568617724412,1,0,1.2,0.0,1.0,0.0,0.0898049711871606,0.0753060617370902,1.05,0.9833528149848674
45,1.2113617189602766,0.22392877449328005,1,0,1.2,0.0,1.0,3.0316450190566533,0.19117333728182045,0.6590432470272939,2.1110757566698286,1.325104626525311
46,1.1245779309635622,0.053875186893540594,1,0,1.2,0.0,1.0,0.5095282443667358,0.19033928520145132,0.5632359217924529,1.2283348855283576,0.8151336088965739
47,0.7137607778741055,0.13140123660682246,1,0,1.2,0.0,1.0,0.0,0.18772628367416389,0.394265145254717,1.05,0.775000045160238
48,1.1101914022092179,0.22862890543109107,1,0,1.2,0.0,1.0,1.836787213911577,0.25195095615747,0.6433430444606173,1.6928755248690521,1.0721128274777294
49,0.9341041964515501,0.18103247267354491,1,0,1.2,0.0,1.0,0.21210324123554572,0.25445000911551524,0.49276077936954127,1.124236134432441,0.7788348108689287
50,0.6764482618301116,0.06346743341477767,1,0,1.2,0.0,1.0,0.0,0.2570630969804024,0.3449325455586789,1.05,0.8012580263802145
51,0.7501751148006679,0.08868157819438213,1,0,1.2,0.0,1.0,0.0,0.15867104984209895,0.24145278189107525,1.05,0.8625593753483267
52,0.6917153836056109,0.0749945614987004,1,0,1.2,0.0,1.0,0.0,0.14361015259177146,0.16901694732375266,1.05,0.9113671550118826
53,0.9456462028250012,0.17309774328865926,1,0,1.2,0.0,1.0,0.22560199581830281,0.15250649755628748,0.16343226229028743,1.128960698536406,0.9841962245693676
54,0.7132728744039966,0.19388323218212397,1,0,1.2,0.0,1.0,0.0,0.09138740436213603,0.1144025836032012,1.05,0.9519817458577124
55,0.7708176216738784,0.0501955606911976,1,0,1.2,0.0,1.0,0.0,0.08526442501457838,0.08008180852224084,1.05,0.9794103435619528
56,1.046921280430079,0.2133226462031366,1,0,1.2,0.0,1.0,1.0836304215915913,0.1220553706894362,0.2727833502838869,1.429270647557057,1.147543068916396
57,0.8565121027174126,0.05150513561957215,1,0,1.2,0.0,1.0,0.0,0.11836728283637345,0.19094834519872084,1.05,0.8960164307497277
58,0.8865426334124666,0.20603776035764745,1,0,1.2,0.0,1.0,0.13713806897007033,0.12448310250287593,0.16109145543311865,1.0979983241395246,0.9589653173289603
59,0.8764797596495659,0.12995822107065008,1,0,1.2,0.0,1.0,0.000663161532061957,0.11755657321991443,0.11289665110959544,1.0502321065362217,0.9533636949335051
60,1.6392655303267392,0.3340007257922579,1,0,1.2,0.0,1.0,15.155955284798228,0.6236865313330217,3.110218712736362,6.35458434967938,1.6726125586145744
61,1.677047465529281,0.2963580160075311,1,0,1.2,0.0,1.0,15.160291703774615,1.0880182213485166,5.209211439670376,6.356102096321115,1.1174011461971638
62,1.4267811943621147,0.4099109368079499,1,0,1.2,0.0,1.0,11.200859557790473,1.4102493189065022,5.886619919327358,4.9703008452266655,0.7891924497632855
63,1.0136874159170393,0.2014194033733687,1,0,1.2,0.0,1.0,0.7403350992837797,1.431538384770906,4.268700963385907,1.3091172847493229,0.2703765002736783
64,0.9207204484670264,0.28094359313065315,1,0,1.2,0.0,1.0,0.6506941707761703,1.4578116035609592,3.118229508525369,1.2777429597716596,0.335682208511339
65,1.1030129963602067,0.1337649300065601,1,0,1.2,0.0,1.0,0.8970205826327372,1.4968605965493547,2.362164772494306,1.363957203921458,0.436333897779525
66,1.2843597501937796,0.4513240742822612,1,0,1.2,0.0,1.0,8.6596910335311,1.2879519276867386,3.3854535474522343,4.080891861735885,1.0083974400729219
67,1.110191934320739,0.30322105128673926,1,0,1.2,0.0,1.0,2.7345647467022234,0.863756608047931,2.9167304325570087,2.007097661345778,0.5536733479777062
68,1.37973324138052,0.26868267932850454,1,0,1.2,0.0,1.0,6.727091299662912,0.718897475859768,3.387129562722489,3.4044819548820193,0.8409416040478007
69,0.9589663796014903,0.2189180523869291,1,0,1.2,0.0,1.0,0.5062859383014818,0.7068149844803845,2.4722478815660387,1.2272000784055186,0.38052443125551244
70,1.257743157331522,0.5096333565853767,1,0,1.2,0.0,1.0,9.42186742578004,1.0080030742843675,3.6149470022522348,4.347653599023014,1.022147020891973
71,1.1467748855147906,0.4255770537662619,1,0,1.2,0.0,1.0,5.241387878380507,1.1421005370433956,3.5787404772526656,2.8844857574331773,0.6833871210077942
72,1.2235346447799686,0.26660444300739305,1,0,1.2,0.0,1.0,3.8437812060324332,0.9818648523568714,3.2738745752833527,2.3953234221113515,0.6069507768909037
73,1.2886723666662496,0.19742446135983782,1,0,1.2,0.0,1.0,3.78064201947238,1.01932372257303,3.047840606592823,2.373224706815333,0.6340338912041299
74,1.5703134471663622,0.38042340225320936,1,0,1.2,0.0,1.0,14.462408909508051,1.279219162806353,5.025970206516586,6.111843118327817,1.1065417658123962
75,1.4435536685031234,0.2792389043545284,1,0,1.2,0.0,1.0,8.358865654050943,1.526403823793221,5.189952275371799,3.9756029789178298,0.7010462159003411
76,1.543448862943952,0.1830071967695573,1,0,1.2,0.0,1.0,8.443814507111643,1.4928873845966733,5.321729494182588,4.005335077489075,0.6918207027637067
77,1.4084538944084688,0.45870920938411464,1,0,1.2,0.0,1.0,12.031549577266992,1.7185177637632318,6.13152056138121,5.261042352043447,0.8071102988135291
78,1.390182274179756,0.24646918772516355,1,0,1.2,0.0,1.0,6.485201343130739,1.8026890999382577,5.589104661592995,3.3198204700957588,0.5505329285431072
79,1.3683020201596139,0.15671827159412727,1,0,1.2,0.0,1.0,4.410340908050936,1.8261875954874038,4.794441444725284,2.5936193178178275,0.487981304843652
80,1.357033032682939,0.4247385755594373,1,0,1.2,0.0,1.0,9.778669559261942,1.6744104292899857,5.311842923160087,4.472534345741679,0.7737067056472439
81,1.3543190249567596,0.250066849601511,1,0,1.2,0.0,1.0,5.844516565849051,1.587671120848967,4.887193359381872,3.095580798047168,0.5734177444596645
82,1.3726787607908248,0.4321566597041532,1,0,1.2,0.0,1.0,10.364160865333252,1.6540572715564619,5.493867524633961,4.677456302866638,0.7868569993134511
83,0.9850026224192974,0.31319775714369114,1,0,1.2,0.0,1.0,1.4227754619441677,1.2971136922235982,4.1302623596326065,1.5479714116804586,0.32815219995312733
84,1.3153149246278288,0.409665428849828,1,0,1.2,0.0,1.0,8.409544206857413,1.369487628333362,4.5730924931143075,3.993340472400095,0.7805921951907405
85,1.6062087694513214,0.20567758671405395,1,0,1.2,0.0,1.0,10.54655128523985,1.5710425122366687,5.310475002227985,4.741292949833947,0.8203741543931373
86,1.4381561412795616,0.1634851233491329,1,0,1.2,0.0,1.0,5.791555380864235,1.4338454160529432,4.875643577732436,3.077044383302482,0.5710837308969237
87,1.065255268619895,0.37457168256389717,1,0,1.2,0.0,1.0,3.0951639518020793,1.3446358553848745,4.031983294773122,2.1333073831307274,0.4608784808810827
88,1.0699574483047511,0.3665171771521567,1,0,1.2,0.0,1.0,3.0481615786839678,1.1063210358321396,3.432020622077979,2.1168565525393888,0.5177183877307088
89,1.3554799975740663,0.45954619075450864,1,0,1.2,0.0,1.0,10.628283002582492,1.4178958789303464,4.528071035971084,4.769899050903872,0.9398327090888321
90,0.9253567915023763,0.32780224046368467,1,0,1.2,0.0,1.0,1.0254319274558898,1.163628806384256,3.374736110670937,1.4089011746095614,0.3489743792353879
91,1.0648333175840432,0.3558986932902751,1,0,1.2,0.0,1.0,2.8322467995895617,0.9151045959779833,2.928764637387568,2.0412863798563468,0.5614271623232584
92,1.6076511431432001,0.39505655743945556,1,0,1.2,0.0,1.0,16.086763724924115,1.2623367027105694,5.267487991156121,6.68036730372344,1.1636771990941024
93,1.142006578193792,0.20867456621819652,1,0,1.2,0.0,1.0,1.9676362407376322,1.2077218859391243,4.080768841956811,1.7386726842581712,0.3720922971115857
94,1.0803000623090395,0.10070993068344936,1,0,1.2,0.0,1.0,0.5242338810102539,1.130995236817943,2.9613849655718187,1.233481858353589,0.33653449195878976
95,0.9757132174908445,0.14286383739309902,1,0,1.2,0.0,1.0,0.22496828711919614,0.7935319285017234,2.1179631333241122,1.1287389004917188,0.388394393854838
96,1.3327895479470402,0.2996688137579639,1,0,1.2,0.0,1.0,6.400057268649245,0.9816425886158597,2.762585647056728,3.2900200440272354,0.9436923060611292
97,1.0779380233370375,0.4941087099203043,1,0,1.2,0.0,1.0,5.235799440486342,1.0547487840352865,2.980969841036978,2.882529804170219,0.7826851254839395
98,1.159190857376732,0.5204174373857302,1,0,1.2,0.0,1.0,7.389878948959067,0.7627220056788188,3.564654678517698,3.6364576321356736,0.8641383383900221
99,1.4990117229158075,0.3918430170652103,1,0,1.2,0.0,1.0,12.69795468394635,1.1152440033885074,5.034849211751659,5.494284139381222,0.993296382366563
100,1.2626553613532274,0.3732990872856544,1,0,1.2,0.0,1.0,6.47100897189735,1.3033771484851264,4.818596242605631,3.3148531401640726,0.6211386053359356
101,1.1051075719459023,0.16415323554929134,1,0,1.2,0.0,1.0,1.1600221192474198,1.3358078231125614,3.605021793673426,1.456007741736597,0.34303239801958907
102,1.4126860580762228,0.33764268686941656,1,0,1.2,0.0,1.0,9.007891607867176,1.431236623307293,4.325093577144834,4.202762062753512,0.8590065851217671
103,1.137933733209932,0.28080351006073334,1,0,1.2,0.0,1.0,2.805454062430661,1.3448734154319262,3.588656316487516,2.0319089218507314,0.48038049001665567
104,1.2132697197988598,0.18293466733664787,1,0,1.2,0.0,1.0,2.5116466621667715,1.1877505472366265,3.0143887539746155,1.92907633175837,0.5195535611424991
105,1.0359779826215996,0.22217338901726397,1,0,1.2,0.0,1.0,1.0662740908644257,0.8050635502505255,2.323326945955116,1.423195931802549,0.4604330568316464
106,1.4013993916493832,0.3116115478443987,1,0,1.2,0.0,1.0,8.134153597404891,0.8676027011191053,3.2531595816495593,3.896953759091712,0.9921356684853234
107,1.5642562904370008,0.16380383938699744,1,0,1.2,0.0,1.0,8.481144842229392,1.1023572501981687,3.9734406756005702,4.018400694780287,0.8781284660205126
108,1.6374213195281113,0.12107438350644126,1,0,1.2,0.0,1.0,9.205051704350081,1.1030839167268,4.622418813790416,4.271768096522528,0.8278336484338942
109,1.304464548884001,0.41352769728949956,1,0,1.2,0.0,1.0,8.248205849044295,1.2800719244561911,4.88533433946215,3.9368720471655028,0.7294825427304025
110,1.6217353323742056,0.27327505213923137,1,0,1.2,0.0,1.0,12.816697414190244,1.6219711871290343,5.983073520461554,5.535844094966585,0.8670394418438814
111,1.312960625963242,0.2405407666157793,1,0,1.2,0.0,1.0,4.9018206653906535,1.7441619114443578,5.1685155974012185,2.7656372328867285,0.48934919246036235
112,1.2907386830347956,0.3709009945329359,1,0,1.2,0.0,1.0,7.004273006910904,1.7105479466872249,5.018815519563034,3.5014955524188167,0.6346814322915995
113,1.3756649319747318,0.19649678741968213,1,0,1.2,0.0,1.0,5.237904530245953,1.6032779278691647,4.560751769743315,2.8832665855860835,0.5648284535146394
114,1.1792596849083672,0.46845589353435174,1,0,1.2,0.0,1.0,6.712567528918175,1.5229630134201342,4.535039744603956,3.3993986351213614,0.6689707184773638
115,1.421074607364695,0.1990550066511447,1,0,1.2,0.0,1.0,6.152971810870948,1.4532868414244353,4.4051221833969585,3.2035401338048315,0.6452752897715059
116,1.1684299626113086,0.4071791983410191,1,0,1.2,0.0,1.0,5.301214498755884,1.2036206760267774,4.143828428129048,2.905425074564559,0.6143267793555434
117,1.0054838005706874,0.17238474241569393,1,0,1.2,0.0,1.0,0.5061954973455709,1.0588951534192743,3.0019189991594475,1.2271684240709497,0.3315123970974894
118,1.0869488819345543,0.2576993273814484,1,0,1.2,0.0,1.0,1.9005182109556342,0.898150268388218,2.48144694160274,1.7151813738344721,0.5304735662096473
119,1.5800125135919585,0.30912462441143473,1,0,1.2,0.0,1.0,12.649037602829843,1.150436828666197,4.266820379687887,5.477163160990444,1.131612936304025
120,0.9585033688559709,0.11842163762517388,1,0,1.2,0.0,1.0,0.09467930595398633,0.9143518091798831,3.0057101269723185,1.0831377570838954,0.29233389723770525
121,1.1433180936093637,-0.06087313725314103,1,0,1.2,0.0,1.0,0.10875473325727124,0.7230820788869161,2.1257480355320775,1.088064156640045,0.3734979247701454
122,1.1665534994569962,-0.027964509537294485,1,0,1.2,0.0,1.0,0.30731053003141084,0.5659039757407058,1.5494857308787364,1.1575586855109938,0.4834164639060883
123,0.9340269615743053,0.06782721896679358,1,0,1.2,0.0,1.0,5.500776766384182e-05,0.5563189587724535,1.0846510131686484,1.0500192527186825,0.531336270753374
124,1.139069068763161,0.18412041984933483,1,0,1.2,0.0,1.0,1.6712231287937065,0.5553680680100085,1.0935003349767953,1.6349280950777971,0.8239940763857528
125,0.6931088506767805,-0.02979014371310522,1,0,1.2,0.0,1.0,0.0,0.13359867960651906,0.7654502344837568,1.05,0.6217045178967142
126,0.7144451288879837,-0.007969493743090528,1,0,1.2,0.0,1.0,0.0,0.1356447630064548,0.5358151641386297,1.05,0.7083903415711506
127,1.0069980311390971,0.20524029833215,1,0,1.2,0.0,1.0,0.7207217359479302,0.15994745177473252,0.5192149620866269,1.3022526075817755,0.8875202117816047
128,1.240255717603887,0.11895212374220715,1,0,1.2,0.0,1.0,2.0644843725523323,0.21881089742764956,0.7763473479711053,1.7725695303933162,1.0434781708492304
129,0.7163768976484934,-0.08967755041286524,1,0,1.2,0.0,1.0,0.0,0.21443455191716923,0.5434431435797737,1.05,0.7051244547339618
130,1.1587237152984053,0.148345184970165,1,0,1.2,0.0,1.0,1.5086609521943863,0.21296603426100857,0.6821423909447188,1.5780313332680351,0.9777581061826953
131,1.1127925695858178,-0.050219778649245886,1,0,1.2,0.0,1.0,0.06264566664947088,0.212674136722841,0.49002880699119733,1.071925983327315,0.7438630796084992
132,1.126353417903755,-0.003920623886864094,1,0,1.2,0.0,1.0,0.23983662481251938,0.223987607756362,0.390987489856342,1.1339428186843818,0.8387841280148882
133,0.9519487730135048,0.24373451379790875,1,0,1.2,0.0,1.0,0.6126711797970871,0.22216023431649146,0.39622547885885684,1.2644349129289805,0.9320596941524468
134,1.1412984855981976,0.01503910680824995,1,0,1.2,0.0,1.0,0.3910630847911128,0.16628458251639,0.35557045215942235,1.1868720796768895,0.8991363825804752
135,1.0059091317196929,0.11101527104824166,1,0,1.2,0.0,1.0,0.21874105540221103,0.17431612449610662,0.2926475275920378,1.1265593693907738,0.8917007512151935
136,0.7909817163560251,0.15541198885315646,1,0,1.2,0.0,1.0,0.0,0.12518794891537122,0.2048532693144265,1.05,0.8865488185093634
137,1.0332973484650356,-0.060779362491547,1,0,1.2,0.0,1.0,0.0,0.12474980999363511,0.14339728852009853,1.05,0.9299791591747285
138,0.7284132884609231,-0.05141176620908917,1,0,1.2,0.0,1.0,0.0,0.11793202968379277,0.10037810196406897,1.05,0.9630021085414882
139,1.0998981193651374,0.10570532982391392,1,0,1.2,0.0,1.0,0.6763644530949566,0.12088970442224109,0.2055375619938396,1.2867275585832347,1.0858608803692185
140,0.9695393732061253,-0.041777786538775036,1,0,1.2,0.0,1.0,0.0,0.10582992729480271,0.14387629339568772,1.05,0.92962420377849
141,0.6794678852869832,0.13304786873391647,1,0,1.2,0.0,1.0,0.0,0.09971909193335818,0.1007134053769814,1.05,0.9627356525577692
142,0.7720436043481527,-0.00013849192752792006,1,0,1.2,0.0,1.0,0.0,0.10055636014660034,0.07049938376388698,1.05,0.9873529997633338
143,0.7040333236013644,0.17359297747706073,1,0,1.2,0.0,1.0,0.0,0.10114784682445015,0.04934956863472088,1.05,1.005347864886033
144,0.7996456586964942,-0.07830427620672223,1,0,1.2,0.0,1.0,0.0,0.10156455388561958,0.03454469804430462,1.05,1.0183395897296068
145,0.7192142540595919,0.13328827621373843,1,0,1.2,0.0,1.0,0.0,0.07931208080993123,0.024181288631013237,1.05,1.027635406465919
146,1.0843961787115626,0.011866673749315784,1,0,1.2,0.0,1.0,0.14826458822247748,0.08445998606369831,0.04657981968620477,1.101892605877867,1.057557837823664
147,1.0277433080621916,0.0858601138852482,1,0,1.2,0.0,1.0,0.20649179965068867,0.0908990197408442,0.07390423371048108,1.1222721298777412,1.0522809165692495
148,0.9760932684654524,-0.048002482941779216,1,0,1.2,0.0,1.0,0.0,0.09036069913721329,0.051732963597336756,1.05,1.003287278184031
149,1.2460440300214723,0.1470759809344639,1,0,1.2,0.0,1.0,2.4726934882239275,0.17322033192893527,0.5307517721629212,1.9154427208783746,1.2962530011159559
150,1.1921276095723465,0.011778400548713486,1,0,1.2,0.0,1.0,0.6652425754158365,0.1864821480957869,0.5045747555972122,1.282834901395543,0.8822086904589072
151,1.1603910664515489,0.025333807287033105,1,0,1.2,0.0,1.0,0.5518996596033952,0.20533879124808646,0.4635822608387276,1.2431648808611884,0.8771830355503571
152,1.2407397323189124,0.012056636155102607,1,0,1.2,0.0,1.0,1.0224960626184003,0.23520624416488883,0.5290067951107894,1.40787362191644,0.9537753465267984
153,0.8324689910791849,0.15082725900364954,1,0,1.2,0.0,1.0,0.0,0.22716736210725746,0.3703047565775526,1.05,0.7875348793765283
154,0.8839832504107658,0.11186926036819314,1,0,1.2,0.0,1.0,0.0,0.23000410666348486,0.2592133296042868,1.05,0.8513798863994511
155,0.793750341479591,0.00942233613863118,1,0,1.2,0.0,1.0,0.0,0.149634751706768,0.18144933072300073,1.05,0.9026012470342935
156,1.1942700310329992,-0.07826707203370532,1,0,1.2,0.0,1.0,0.21530698394546985,0.136108849308763,0.1700759282951945,1.1253574443809145,0.9759676939931151
157,0.7629826793438329,0.12118180068467799,1,0,1.2,0.0,1.0,0.0,0.1179298834290847,0.11905314980663614,1.05,0.9483828328716777
158,0.653127158642605,0.21452987678263188,1,0,1.2,0.0,1.0,0.0,0.08483092165518578,0.0833372048646453,1.05,0.9767410201533964
159,0.8045164881872537,-0.02283788914632623,1,0,1.2,0.0,1.0,0.0,0.08552739813748494,0.05833604340525171,1.05,0.997622391196594
160,1.047048943224948,0.06279538973711596,1,0,1.2,0.0,1.0,0.19305243974209238,0.0924537264479651,0.07944571833209468,1.1175683539097323,1.042993148034765
161,0.6518453053591919,0.1283134543293678,1,0,1.2,0.0,1.0,0.0,0.09203874153039564,0.055612002832466284,1.05,0.999951618960629
162,0.6556130237507689,0.19626546912237233,1,0,1.2,0.0,1.0,0.0,0.08533053729816657,0.0389284019827264,1.05,1.014457897649185
163,1.0567649575425049,0.01603757110805895,1,0,1.2,0.0,1.0,0.08480333084665861,0.08848706727096024,0.04421054755724021,1.0796811657963306,1.03836514339776
164,0.7401921039055909,0.1779896025656059,1,0,1.2,0.0,1.0,0.0,0.08838251654690038,0.030947383290068145,1.05,1.0215472082963581
165,0.9342133015137579,0.07935144254307847,1,0,1.2,0.0,1.0,0.0029440365012396007,0.08874343409231605,0.022251975603295622,1.051030412775434,1.0303949223685596
166,1.0492649685553257,0.2448662585352008,1,0,1.2,0.0,1.0,1.3842108599964622,0.128621470316623,0.2924185549215994,1.5344738009987617,1.2147736747296427
167,1.0606925654399073,0.0598192440243491,1,0,1.2,0.0,1.0,0.23236953952558753,0.131171210592386,0.2511668963502371,1.1313293388339556,0.9227430758035347
168,1.2400705793097455,0.24907026362350046,1,0,1.2,0.0,1.0,3.828140227607143,0.2595467240858522,0.9414448729665945,2.3898490796625,1.2936981436269264
169,0.9521389806959083,0.23928375999887333,1,0,1.2,0.0,1.0,0.5862826504816262,0.26435440374651115,0.7762679411729414,1.255198927668569,0.7389429661728599
170,0.7217939672459076,0.170909298136701,1,0,1.2,0.0,1.0,0.0,0.26701979579124246,0.543387558821059,1.05,0.7051481441895006
171,1.0944892603071383,0.227560650868766,1,0,1.2,0.0,1.0,1.6594583246145258,0.3261868227888107,0.7122629560976466,1.630810413615084,0.993768422656836
172,0.8549198247972076,0.2379233174362115,1,0,1.2,0.0,1.0,0.13791758495639808,0.28175660334969266,0.5261675862596322,1.0982711547347395,0.7453228854673578
173,1.0351731886543365,0.021438625712234302,1,0,1.2,0.0,1.0,0.051278360414001176,0.27890864162008044,0.3785729824645428,1.0679474261449005,0.79655025947409
174,1.0956192991208094,0.10615395680155554,1,0,1.2,0.0,1.0,0.6513991488881942,0.17565366218970888,0.3952809175028188,1.277989702110868,0.9426421083809986
175,0.7598021326812048,-0.024812344005353565,1,0,1.2,0.0,1.0,0.0,0.15580755785101935,0.27669664225197316,1.05,0.8406543801470162
176,1.0015416458274116,0.18797671914061195,1,0,1.2,0.0,1.0,0.5746753705624469,0.17714409129129288,0.30862272368887056,1.2511363796968564,0.979163487494371
177,0.8602945152586364,-0.04451918999200766,1,0,1.2,0.0,1.0,0.0,0.12123533987685187,0.2160359065822094,1.05,0.8790786937037461
178,1.042200002015812,-0.04505554305394419,1,0,1.2,0.0,1.0,0.0,0.11837231747173393,0.15122513460754658,1.05,0.9242122854536863
